name,gs_id,affiliation,h_index,i10_index,cited_by,pub_count,year,cites,day_added
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2000,35,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2001,48,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2002,53,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2003,63,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2004,54,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2005,71,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2006,53,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2007,48,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2008,76,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2009,52,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2010,131,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2011,122,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2012,135,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2013,140,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2014,159,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2015,178,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2016,164,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2017,154,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2018,181,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2019,154,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2020,139,2021-10-05
Robert Kuhn,jqPJwOgAAAAJ,Professor of Pharmacy Practice and Science University of Kentucky College of Pharmacy,25,50,2587,144,2021,156,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1992,25,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1993,28,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1994,41,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1995,59,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1996,55,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1997,56,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1998,83,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,1999,45,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2000,56,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2001,72,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2002,95,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2003,131,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2004,240,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2005,329,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2006,482,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2007,598,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2008,488,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2009,453,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2010,502,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2011,460,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2012,452,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2013,493,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2014,483,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2015,491,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2016,451,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2017,376,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2018,338,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2019,277,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2020,265,2021-10-05
Robert Lodder,nCjYc5UAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky",32,65,8336,208,2021,248,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1982,139,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1983,53,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1984,49,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1985,61,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1986,70,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1987,122,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1988,77,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1989,133,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1990,83,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1991,73,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1992,133,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1993,79,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1994,138,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1995,128,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1996,201,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1997,118,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1998,216,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,1999,166,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2000,154,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2001,226,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2002,309,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2003,227,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2004,253,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2005,282,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2006,327,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2007,398,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2008,355,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2009,372,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2010,379,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2011,502,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2012,687,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2013,632,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2014,727,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2015,661,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2016,735,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2017,678,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2018,742,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2019,755,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2020,810,2021-10-05
Robert Yokel,XGbsM0AAAAAJ,"Professor of Pharmacology, University of Kentucky",62,148,13433,258,2021,577,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2015,3,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2016,4,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2017,1,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2018,6,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2019,4,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2020,9,2021-10-05
Ryan Naseman,j1uQxR4AAAAJ,Unknown affiliation,3,1,36,17,2021,9,2021-10-05
Sarah Cotner,VMUtRgMAAAAJ,University of Kentucky College of Pharmacy,3,3,52,15,2017,1,2021-10-05
Sarah Cotner,VMUtRgMAAAAJ,University of Kentucky College of Pharmacy,3,3,52,15,2018,4,2021-10-05
Sarah Cotner,VMUtRgMAAAAJ,University of Kentucky College of Pharmacy,3,3,52,15,2019,12,2021-10-05
Sarah Cotner,VMUtRgMAAAAJ,University of Kentucky College of Pharmacy,3,3,52,15,2020,13,2021-10-05
Sarah Cotner,VMUtRgMAAAAJ,University of Kentucky College of Pharmacy,3,3,52,15,2021,18,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2012,1,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2013,8,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2014,16,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2015,35,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2016,26,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2017,30,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2018,17,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2019,18,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2020,24,2021-10-05
Sonia Erfani,REuWkFsAAAAJ,St. Elizabeth Healthcare,4,4,195,7,2021,20,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,1998,2,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,1999,3,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2000,3,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2001,2,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2002,3,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2003,1,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2004,1,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2005,2,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2006,3,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2007,3,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2008,2,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2009,3,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2010,7,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2011,6,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2012,2,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2013,6,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2014,8,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2015,7,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2016,7,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2017,4,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2018,20,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2019,31,2021-10-05
Stacy Taylor,EP0dwf4AAAAJ,"Clinical Associate Professor, University of Kentucky College of Pharmacy",8,6,155,26,2020,26,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2005,33,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2006,69,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2007,86,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2008,142,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2009,207,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2010,191,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2011,175,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2012,229,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2013,222,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2014,209,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2015,251,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2016,287,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2017,282,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2018,336,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2019,318,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2020,291,2021-10-05
Steven Van Lanen,oy_AMmkAAAAJ,University of Kentucky,32,64,3728,111,2021,319,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2006,6,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2007,2,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2008,10,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2009,13,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2010,23,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2011,35,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2012,33,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2013,36,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2014,63,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2015,96,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2016,105,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2017,105,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2018,131,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2019,194,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2020,238,2021-10-05
Svetla Slavova,wnEOjkEAAAAJ,"Associate Professor, University of KY",19,30,1428,100,2021,313,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2005,43,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2006,120,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2007,158,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2008,193,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2009,214,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2010,251,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2011,315,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2012,341,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2013,447,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2014,465,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2015,564,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2016,712,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2017,749,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2018,899,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2019,931,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2020,904,2021-10-05
Sylvie Garneau-Tsodikova,kHdJ4XgAAAAJ,"Professor of Pharmaceutical Sciences, University of Kentucky, Twitter @GTsodikova",42,115,8002,216,2021,626,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2003,2,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2004,1,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2005,1,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2006,1,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2007,1,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2008,1,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2009,1,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2010,5,2021-10-05
Tera Mcintosh,50rjo6cAAAAJ,University of Kentucky,3,0,23,7,2011,10,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2004,35,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2005,50,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2006,114,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2007,122,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2008,216,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2009,264,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2010,256,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2011,324,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2012,315,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2013,445,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2014,521,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2015,450,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2016,526,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2017,553,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2018,513,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2019,435,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2020,477,2021-10-05
Thomas Prisinzano,0nkiqoUAAAAJ,University of Kentucky,47,119,6211,235,2021,453,2021-10-05
Tracy Macaulay,kynhuHYAAAAJ,University of Kentucky,14,20,1065,53,2009,30,2021-10-05
